transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN002719,M32871,9781378811931,2024-11-01,2024-11-09,BR010
TXN002720,M25000,9781820130719,2024-08-20,2024-09-17,BR003
TXN002721,M67712,9781321633610,2025-05-22,2025-05-30,BR001
TXN002722,M17970,9780798549004,2024-05-27,2024-05-28,BR005
TXN002723,M98917,9780729545853,2024-10-16,2024-11-08,BR014
TXN002724,M15863,9781399812740,2025-10-13,2025-10-30,BR006
TXN002725,M68171,9780255174190,2025-03-09,2025-03-20,BR002
TXN002726,M84758,9781814762124,2025-03-13,2025-03-16,BR014
TXN002727,M94133,9780186399457,2024-04-19,2024-04-30,BR005
TXN002728,M89556,9781531563097,2024-04-08,2024-05-07,BR006
TXN002729,M95456,9781859096451,2025-07-19,2025-07-25,BR005
TXN002730,M58274,nan,2024-12-10,2024-12-29,BR015
TXN002731,M13346,9780408992176,2024-10-01,2024-10-18,BR004
TXN002732,M76608,9781166811334,2025-09-16,2025-09-23,BR012
TXN002733,M59655,9780670721733,2025-03-13,2025-03-18,BR001
TXN002735,M20133,9780632365401,2023-12-21,2024-01-09,BR004
TXN002736,M92617,9781442484207,2024-02-06,2024-02-10,BR007
TXN002737,M79174,9780509476513,2024-01-08,2024-01-25,BR010
TXN002738,M78201,9780564099412,2024-05-26,2024-06-14,BR005
TXN002739,M48412,9780989137058,2024-05-28,2024-06-22,BR006
TXN002740,M57443,9781519082619,2025-02-12,2025-02-16,BR006
TXN002741,M41594,9780356594293,2024-12-20,2024-12-23,BR015
TXN002742,M56135,9780237666965,2024-12-25,2025-01-15,BR002
TXN002743,M73459,9781338619416,2025-06-15,2025-06-23,BR008
TXN002744,M84624,9780934242400,2024-07-16,2024-07-24,BR003
TXN002745,M63427,9780463348895,2024-03-30,2024-04-08,BR011
TXN002747,M65184,9781542438261,2025-09-02,2025-09-23,BR003
TXN002748,M35965,9781507435090,2025-07-05,2025-07-11,BR015
TXN002749,M25832,9781947039698,2025-07-13,2025-08-12,BR013
TXN002750,M71585,9781535917650,2023-11-15,2023-12-12,BR003
TXN002751,M66547,nan,2024-09-12,2024-09-17,BR003
TXN002752,M77488,9780099542889,2025-09-07,2025-09-21,BR015
TXN002753,M56447,9781496686671,2024-12-17,2025-01-09,BR012
TXN002754,M48455,9781061706902,2023-12-15,2023-12-26,BR015
TXN002755,M87526,9781110384716,2024-06-16,2024-06-18,BR002
TXN002756,M19666,9781665051880,2024-08-17,2024-09-16,BR006
TXN002757,M63592,9780674492349,2025-03-04,2025-03-14,BR012
TXN002758,M72535,9781985045057,2025-05-07,2025-06-01,BR012
TXN002759,M87274,9780754024286,2024-08-26,2024-08-31,BR015
TXN002760,M11020,9780571402502,2025-09-29,2025-10-14,BR006
TXN002761,M59725,9781762648167,2025-04-21,2025-05-10,BR003
TXN002762,M46608,9781936806355,2024-10-22,2024-11-07,BR002
TXN002763,M54710,nan,2024-03-23,2024-04-11,BR009
TXN002764,M76614,9780127896953,2023-12-14,2023-12-27,BR007
TXN002766,M37614,9780365620365,2024-03-19,2024-04-08,BR005
TXN002767,M51204,9781394689637,2024-04-01,2024-04-11,BR005
TXN002768,M45893,9780335761708,2024-09-05,2024-09-15,BR004
TXN002769,M44003,9780744577624,2025-02-18,2025-02-26,BR013
TXN002770,M97350,9781367850897,2025-08-03,2025-08-30,BR002
TXN002771,M76676,9781475944341,2025-06-18,2025-06-20,BR001
TXN002773,M13378,9781874042075,2024-08-16,2024-09-04,BR005
TXN002774,M65902,9780497534110,2024-06-01,2024-06-16,BR009
TXN002776,M25720,9781565823440,2024-06-21,2024-06-24,BR007
TXN002777,M27933,9781535232661,2025-10-02,2025-10-14,BR012
TXN002778,M20363,9780470911037,2025-05-31,2025-06-11,BR004
TXN002779,M30542,9781119989967,2025-06-14,2025-07-08,BR005
TXN002780,M77219,9780815837466,2024-08-20,2024-08-31,BR002
TXN002781,M15027,9781776186877,2025-02-13,2025-03-02,BR015
TXN002782,M51618,9781966682905,2025-04-07,2025-05-06,BR009
TXN002783,M92061,nan,2025-03-17,2025-03-25,BR011
TXN002784,M27940,9781599508917,2024-05-02,2024-05-24,BR014
TXN002785,M35647,9780302927649,2025-06-30,2025-07-06,BR003
TXN002786,M75106,9781739862213,2024-04-16,2024-04-19,BR004
TXN002787,M77673,9780318660479,2024-05-25,2024-06-08,BR012
TXN002788,M18816,9780891478522,2024-04-21,2024-04-27,BR010
TXN002789,M15087,9781203594411,2023-10-26,2023-11-16,BR005
TXN002790,M86532,9780873518666,2024-05-27,2024-06-18,BR006
TXN002791,M33601,9781413135183,2025-02-17,2025-02-27,BR014
TXN002792,M97552,9780585346588,2025-05-31,2025-06-20,BR013
TXN002794,M24728,9780984128655,2024-07-03,2024-07-13,BR015
TXN002795,M64997,9781759238319,2024-12-16,2024-12-30,BR006
TXN002796,M25180,9780800381462,2024-02-29,2024-03-12,BR006
TXN002797,M62178,9780421959736,2025-09-27,2025-10-24,BR013
TXN002798,M74117,9780218527346,2023-12-19,2023-12-29,BR011
TXN002799,M45117,9781613315552,2024-03-05,2024-03-19,BR015
TXN002800,M17969,9780530304403,2024-09-06,2024-09-17,BR006
TXN002801,M63900,9780096598452,2024-06-03,2024-06-12,BR008
TXN002802,M17160,9781345418293,2024-12-19,2025-01-09,BR012
TXN002803,M15980,9781994520644,2025-02-25,2025-03-26,BR007
TXN002804,M31828,9780616691007,2025-07-29,2025-08-18,BR013
TXN002805,M90052,9780421682689,2025-08-20,2025-09-13,BR010
TXN002806,M12767,9780756269968,2025-09-10,2025-09-21,BR002
TXN002808,M16450,9781228703225,2023-11-05,2023-11-11,BR006
TXN002809,M80215,9781859724385,2024-09-16,2024-10-12,BR012
TXN002810,M31155,9780951452059,2025-02-19,2025-03-09,BR006
TXN002811,M42598,9780860604808,2024-02-17,2024-03-13,BR001
TXN002812,M79016,9781065474760,2025-03-03,2025-03-05,BR007
TXN002813,M30571,9780904189858,2024-08-27,2024-09-21,BR001
TXN002814,M42415,nan,2025-09-16,2025-10-12,BR012
TXN002815,M59526,9780016556234,2024-10-24,2024-11-22,BR003
TXN002817,M64444,nan,2025-09-14,2025-10-04,BR012
TXN002818,M29902,9780290113864,2023-10-20,2023-10-27,BR010
TXN002819,M89389,9781947199033,2024-10-20,2024-11-06,BR013
TXN002820,M13071,9781148953823,2025-09-07,2025-09-16,BR008
TXN002821,M95989,9781191479059,2024-04-01,2024-04-04,BR007
TXN002822,M39131,9780839516736,2025-01-23,2025-02-02,BR009
TXN002824,M75147,9781629258225,2024-11-01,2024-11-24,BR006
TXN002825,M24195,9780183235307,2024-08-28,2024-09-10,BR010
TXN002826,M40423,9781846767807,2025-01-02,2025-01-23,BR008
TXN002827,M50712,9781583744956,2025-06-12,2025-06-15,BR013
TXN002828,M22502,9781213531758,2025-07-30,2025-08-15,BR004
TXN002829,M87779,9780897487412,2025-09-19,2025-10-16,BR003
TXN002830,M72064,9781862675117,2025-05-13,2025-05-21,BR014
TXN002831,M17724,9781453496558,2023-12-05,2023-12-29,BR005
TXN002832,M54285,9781419678967,2024-04-04,2024-04-23,BR001
TXN002833,M88476,9780935820164,2025-05-09,2025-05-16,BR001
TXN002834,M83716,9780597224225,2024-10-31,2024-11-21,BR009
TXN002835,M40898,9781927668092,2025-01-15,2025-02-02,BR012
TXN002836,M20673,9781018040332,2025-08-09,2025-08-22,BR007
TXN002837,M26683,9780537358669,2025-10-04,2025-10-08,BR003
TXN002838,M31783,9780554460536,2024-12-15,2024-12-17,BR014
TXN002839,M65598,9780967462721,2023-11-18,2023-12-04,BR011
TXN002840,M28332,9780649911929,2025-03-16,2025-03-17,BR009
TXN002841,M48895,9781728502151,2025-09-21,2025-10-20,BR005
TXN002842,M98694,9780077558215,2025-08-12,2025-08-24,BR006
TXN002843,M83899,9780643956780,2024-04-26,2024-05-18,BR003
TXN002844,M36799,9780789075192,2025-03-06,2025-03-26,BR012
TXN002845,M42930,9780775512946,2024-05-19,2024-06-18,BR004
TXN002846,M27739,9780531649824,2024-10-28,2024-10-29,BR012
TXN002847,M51640,9781974776566,2025-05-06,2025-05-07,BR003
TXN002848,M50873,9781055494341,2024-03-24,2024-04-11,BR004
TXN002849,M70108,9781715692209,2025-06-11,2025-07-01,BR001
TXN002850,M30506,9780763415358,2024-12-21,2024-12-29,BR011
TXN002851,M55214,9780001154773,2025-07-02,2025-07-12,BR015
TXN002852,M65858,9781314872255,2025-09-02,2025-09-27,BR005
TXN002853,M62857,9781641354745,2023-12-22,2024-01-13,BR009
TXN002854,M36553,9781739523282,2024-07-08,2024-07-15,BR003
TXN002855,M46698,9781809579478,2024-04-07,2024-07-30,BR010
TXN002856,M78461,9781602841369,2024-02-13,2024-03-03,BR013
TXN002857,M87616,9781704071466,2025-05-25,2025-06-14,BR013
TXN002858,M97621,9780479734187,2024-06-25,2024-07-21,BR004
TXN002859,M40386,9781083745606,2024-11-01,2024-01-31,BR002
TXN002860,M29200,9780961017590,2025-02-20,2025-03-03,BR008
TXN002861,M20195,9780706794908,2024-10-05,2024-10-31,BR001
TXN002862,M67630,9780855162153,2024-12-09,2024-12-26,BR008
TXN002863,M25374,9781763536739,2024-09-07,2024-07-22,BR007
TXN002864,M72190,9781070722887,2024-03-18,2024-04-04,BR014
TXN002865,M20249,9780351390142,2024-02-29,2024-03-06,BR014
TXN002866,M93069,9781274936639,2024-05-30,2024-06-13,BR012
TXN002867,M83464,9781148030074,2025-02-17,2025-03-11,BR012
TXN002868,M25760,9781658260824,2025-09-25,2025-10-01,BR007
TXN002869,M13315,9780637941280,2025-07-06,2025-07-28,BR014
TXN002870,M55349,9781911223214,2024-04-23,2024-05-22,BR004
TXN002871,M35032,9781261197890,2025-05-25,2025-05-26,BR003
TXN002872,M35668,9781946574466,2025-12-08,2025-08-31,BR009
TXN002873,M50683,9780554411811,2025-05-18,2025-05-27,BR015
TXN002874,M75902,9780367380526,2023-11-25,2023-12-16,BR010
TXN002876,M43166,9781220148338,2024-04-08,2024-05-05,BR001
TXN002877,M13988,9780112728368,2023-10-22,2023-11-11,BR015
TXN002878,M92868,9781647709068,2025-02-08,2025-03-08,BR003
TXN002879,M94875,9781183762954,2023-10-15,2023-10-27,BR013
TXN002880,M13779,9781162172040,2024-11-15,2024-12-09,BR012
TXN002883,M22776,9781053906495,2023-11-07,2023-11-14,BR005
TXN002884,M95865,9780342519705,2024-01-12,2024-02-03,BR001
TXN002885,M51481,9781891368295,2024-07-26,2024-08-14,BR003
TXN002887,M97519,9780526022168,2024-12-04,2024-12-29,BR002
TXN002889,M68117,nan,2024-07-09,2024-07-26,BR010
TXN002890,M63641,9781391065731,2025-07-22,2025-07-23,BR012
TXN002891,M50784,9780745469355,2024-01-11,2024-01-26,BR006
TXN002892,M84471,9780401283318,2024-12-04,2024-12-19,BR002
TXN002893,M21555,9781990359712,2024-10-08,2024-10-11,BR002
TXN002894,M34334,9780703056870,2025-08-07,2025-09-01,BR011
TXN002895,M32195,9780246051646,2024-11-12,2024-11-27,BR004
TXN002896,M20652,9781337684187,2024-09-09,2024-10-01,BR004
TXN002897,M94189,9781760064341,2024-06-07,2024-07-02,BR014
TXN002898,M27397,9780173033241,2024-12-11,2024-12-17,BR007
TXN002899,M46564,9781574510485,2024-05-06,2024-06-02,BR006
TXN002900,M34673,9781731815606,2025-07-01,2025-07-11,BR004
TXN002902,M56550,9780110797649,2025-07-19,2025-08-05,BR006
TXN002903,M68939,9781565728974,2024-02-01,2024-02-03,BR011
TXN002904,M86706,9780485403909,2025-01-01,2025-01-24,BR009
TXN002905,M66866,9781856066990,2024-02-24,2024-03-05,BR013
TXN002906,M37190,9780382687099,2025-04-27,2025-05-21,BR009
TXN002907,M45251,9781779570390,2024-11-30,2024-12-07,BR013
TXN002908,M71300,9780637792714,2025-02-14,2025-03-08,BR015
TXN002909,M92721,9780735128965,2024-02-17,2024-02-28,BR003
TXN002910,M58795,9781824323339,2023-11-20,2023-11-22,BR011
TXN002911,M52253,9780993446061,2025-05-31,2025-06-29,BR011
TXN002912,M11035,9781943069521,2024-03-01,2024-03-22,BR008
TXN002913,M23134,9781529412857,2024-04-08,2024-04-23,BR006
TXN002914,M81667,9780644885485,2024-09-28,2024-10-18,BR001
TXN002915,M69827,9780119804256,2024-06-25,2024-07-08,BR012
TXN002916,M72072,9780805376425,2024-07-06,2024-07-26,BR005
TXN002917,M54286,9781868878604,2025-02-21,2025-03-23,BR007
TXN002918,M40710,9780922131709,2025-08-03,2025-08-07,BR015
TXN002919,M65179,9781866399286,2025-05-28,2025-06-10,BR005
TXN002921,M88230,9780873142496,2024-07-04,2024-07-23,BR009
TXN002922,M28290,9780917964411,2024-08-21,2024-08-23,BR006
TXN002923,M21848,9780288807003,2024-06-06,2024-06-18,BR013
TXN002925,M29331,9780754541646,2024-04-11,2024-11-07,BR003
TXN002926,M34195,9780046627508,2025-05-06,2025-05-30,BR004
TXN002927,M42077,9780697442031,2025-07-09,2025-07-21,BR009
TXN002929,M82067,9781238368063,2023-11-18,2023-12-04,BR012
TXN002930,M97613,9781579232672,2023-12-08,2024-01-02,BR008
TXN002931,M22559,9780970150196,2024-08-25,2024-08-30,BR006
TXN002932,M62413,9780092519208,2024-01-09,2024-01-31,BR015
TXN002935,M89760,9781116397147,2024-12-26,2025-01-06,BR004
TXN002936,M75726,9781574142488,2025-05-28,2025-06-10,BR010
TXN002937,M20127,9781262591888,2024-04-04,2024-04-06,BR003
TXN002938,M37686,9780497736774,2024-02-16,2024-03-08,BR002
TXN002939,M33576,9781343549784,2024-10-10,2024-11-01,BR005
TXN002940,M73000,nan,2024-12-28,2025-01-10,BR007
TXN002941,M99435,9781715643805,2025-06-15,2025-06-18,BR002
TXN002942,M55388,9780480424794,2025-07-06,2025-07-19,BR002
TXN002943,M11602,9780094091658,2024-10-01,2024-10-14,BR003
TXN002944,M99954,9781242662256,2024-04-22,2024-05-14,BR008
TXN002945,M62652,9780369309143,2025-08-18,2025-08-27,BR001
TXN002946,M93115,9780527311728,2025-06-04,2025-06-19,BR013
TXN002947,M75806,9781147569001,2025-01-19,2025-02-16,BR008
TXN002948,M80126,9780933598478,2025-05-21,2025-06-04,BR002
TXN002949,M79692,9780983596677,2025-05-11,2025-05-16,BR014
TXN002950,M10911,9781390226249,2024-09-17,2024-09-26,BR015
TXN002951,M35901,9781500329907,2024-12-07,2024-12-22,BR010
TXN002953,M74175,9781476144276,2024-10-15,2024-11-06,BR001
TXN002954,M58404,9781540423160,2025-01-08,2025-02-02,BR006
TXN002955,M13084,9780675493932,2024-05-24,2024-06-07,BR003
TXN002956,M12296,9781904539254,2024-02-18,2024-03-09,BR005
TXN002957,M24638,9780573381331,2023-10-28,2023-11-10,BR001
TXN002959,M28958,9780474098536,2025-03-19,2025-03-31,BR007
TXN002960,M70035,9780033505161,2023-11-18,2023-12-17,BR004
TXN002962,M58863,nan,2024-10-12,2024-11-02,BR010
TXN002964,M93458,9781512538076,2025-04-29,2025-05-05,BR007
TXN002965,M43666,9780350534943,2025-08-25,2025-09-21,BR012
TXN002966,M66811,9781157557166,2024-08-24,2024-09-02,BR013
TXN002967,M49741,9780824630614,2025-04-10,2025-04-18,BR009
TXN002968,M16400,9780856352003,2024-09-12,2024-10-12,BR008
TXN002969,M67271,9781042059867,2024-10-14,2024-10-23,BR012
TXN002970,M75740,9781977143365,2023-10-31,2023-11-06,BR010
TXN002971,M98894,9780101461030,2024-12-25,2024-12-26,BR001
TXN002972,M64306,9780893046163,2025-08-29,2025-09-18,BR005
TXN002973,M93211,9781878518569,2025-08-24,2025-09-16,BR004
TXN002974,M52547,9781096568827,2024-07-17,2024-08-09,BR010
TXN002975,M89864,9780072720815,2025-02-17,2025-03-09,BR010
TXN002976,M53090,9781237356405,2024-09-18,2024-09-19,BR008
TXN002977,M54951,9780830697892,2024-12-13,2024-12-18,BR006
TXN002978,M70548,9780454983678,2025-07-26,2025-08-18,BR008
TXN002979,M32283,9781749066885,2025-03-25,2025-04-16,BR005
TXN002980,M84883,9781185711646,2024-06-29,2024-07-11,BR011
TXN002983,M91902,9780777303160,2024-10-09,2024-10-23,BR010
TXN002984,M64446,9780926154872,2025-02-17,2025-02-27,BR001
TXN002985,M82933,9780240254555,2023-10-31,2023-11-18,BR004
TXN002986,M27261,9781490809984,2025-06-21,2025-07-04,BR014
TXN002988,M30855,9780343830007,2024-12-11,2024-12-29,BR012
TXN002989,M63545,9780529493071,2025-03-02,2025-03-22,BR004
TXN002990,M46553,9780799654660,2024-02-02,2024-02-24,BR006
TXN002991,M92984,9780518962250,2024-02-04,2024-02-22,BR006
TXN002992,M61402,9781002230237,2025-07-30,2025-08-14,BR007
TXN002993,M47523,9780567712516,2025-02-06,2025-03-06,BR008
TXN002994,M33281,9781182805164,2024-08-03,2024-08-14,BR001
TXN002995,M70820,9780239278845,2025-04-29,2025-05-12,BR011
TXN002996,M86042,9780986361524,2024-09-24,2024-10-15,BR007
TXN002997,M13806,9781442022485,2024-01-31,2024-02-17,BR003
TXN002998,M20552,9780137371457,2023-11-13,2023-11-14,BR012
TXN002999,M52601,9780802669148,2025-05-12,2025-05-28,BR003
TXN003002,M35301,9780410341412,2024-03-06,2024-03-30,BR003
TXN003003,M41367,9780181405139,2024-02-05,2024-02-12,BR015
TXN003004,M52300,9781904470854,2024-11-08,2024-08-18,BR002
TXN003005,M85707,9780671487836,2023-12-03,2023-12-18,BR004
TXN003006,M41704,9780456457221,2024-09-12,2024-09-16,BR008
TXN003007,M89168,9781074033743,2024-04-19,2024-04-25,BR014
TXN003009,M14236,9781410603265,2025-04-20,2025-05-06,BR007
TXN003010,M60504,9781318057634,2023-12-17,2024-01-15,BR007
TXN003011,M80430,9780089654615,2024-02-12,2024-03-01,BR013
TXN003012,M13109,9781064004746,2025-09-07,2025-09-17,BR014
TXN003013,M62218,9781948698948,2024-10-19,2024-10-31,BR012
TXN003014,M62354,9781036100773,2023-10-16,2023-10-31,BR009
TXN003015,M66175,9781737594932,2025-05-27,2025-06-05,BR002
TXN003016,M85997,9781811171967,2025-06-13,2025-06-25,BR002
TXN003017,M64118,9781902144412,2025-09-03,2025-09-29,BR003
TXN003018,M73254,9781967433384,2024-05-22,2024-06-14,BR002
TXN003019,M19708,9781523917037,2025-03-28,2025-04-05,BR012
TXN003020,M44078,9780004999265,2025-01-13,2025-02-08,BR012
TXN003021,M69031,9780619773175,2024-03-20,2024-03-22,BR010
TXN003023,M58608,9781392768716,2024-04-21,2024-05-14,BR012
TXN003024,M30749,9780493179674,2025-08-29,2025-09-13,BR005
TXN003025,M98247,9780558173579,2024-12-31,2025-01-05,BR012
TXN003026,M29205,9780625069897,2024-02-28,2024-03-20,BR014
TXN003027,M39873,nan,2025-07-16,2025-07-21,BR004
TXN003028,M86576,nan,2025-04-14,2025-05-08,BR006
TXN003029,M77740,9781639897018,2025-08-30,2025-09-11,BR010
TXN003030,M94390,9781703934274,2025-03-05,2025-03-22,BR014
TXN003031,M59068,9781692552909,2024-06-10,2024-06-16,BR015
TXN003032,M78843,9781000110159,2024-08-19,2024-08-20,BR008
TXN003033,M97653,9780973844986,2023-12-12,2023-12-19,BR006
TXN003034,M39400,9780008823849,2025-11-02,2025-03-09,BR010
TXN003035,M25675,9780867233100,2024-04-23,2024-05-12,BR006
TXN003036,M93707,9780773655614,2024-12-29,2025-01-25,BR014
TXN003037,M78697,9780882206318,2024-11-01,2024-11-23,BR012
TXN003038,M14304,9781176130234,2024-11-08,2024-08-28,BR002
TXN003039,M18807,9781936835997,2023-12-01,2023-12-19,BR009
TXN003040,M20413,9781403239198,2025-04-02,2025-04-19,BR001
TXN003041,M42502,9781282671263,2025-07-24,2025-08-16,BR013
TXN003042,M95302,9781949995220,2024-05-29,2024-06-13,BR004
TXN003043,M33256,nan,2025-08-07,2025-08-16,BR010
TXN003044,M21974,9781448436866,2024-10-18,2024-10-21,BR012
TXN003045,M27373,9780433064091,2025-03-14,2025-03-22,BR001
TXN003046,M86765,9781877155598,2025-02-18,2025-03-08,BR008
TXN003048,M72691,9780463721629,2025-07-22,2025-07-26,BR002
TXN003049,M81089,9781032358413,2024-11-08,2024-11-27,BR010
TXN003050,M11258,9780955999772,2025-04-28,2025-05-22,BR014
TXN003051,M68017,9780957955196,2025-09-15,2025-10-06,BR004
TXN003052,M90532,9781741117363,2025-09-17,2025-10-01,BR001
TXN003053,M88820,9780386256765,2023-12-29,2024-01-15,BR011
TXN003054,M73344,9781842330081,2023-11-14,2023-12-12,BR011
TXN003055,M79755,9780082924821,2024-10-21,2024-11-07,BR005
TXN003056,M50475,9780107883126,2025-01-21,2025-01-27,BR002
TXN003057,M73908,nan,2024-03-29,2024-04-14,BR015
TXN003058,M74983,9781485220725,2023-10-18,2023-11-09,BR002
TXN003059,M49929,9780842874168,2025-02-23,2025-03-16,BR014
TXN003060,M80594,9781963651294,2025-03-31,2025-04-25,BR004
TXN003061,M40382,9781510051089,2024-05-01,2024-01-30,BR009
TXN003062,M79520,9781226230037,2024-08-14,2024-09-03,BR011
TXN003063,M37563,9780235028307,2025-03-12,2025-03-19,BR003
TXN003064,M61935,9781243753915,2025-09-29,2025-10-21,BR014
TXN003065,M30595,9780916631666,2025-01-03,2025-01-24,BR009
TXN003066,M88017,9781033045442,2023-11-29,2023-12-07,BR013
TXN003067,M44452,9781166497002,2025-02-26,2025-03-10,BR014
TXN003068,M29003,9781580151764,2024-05-19,2024-06-12,BR012
TXN003069,M51333,9780809241156,2023-10-18,2023-11-12,BR007
TXN003071,M63580,9781131525525,2025-03-07,2025-03-22,BR013
TXN003072,M45940,nan,2025-03-06,2025-03-28,BR012
TXN003074,M66033,9780476253957,2023-11-17,2023-12-11,BR006
TXN003075,M36142,9780152558628,2024-09-16,2024-10-14,BR010
TXN003076,M45908,9781031748901,2025-09-21,2025-10-15,BR004
TXN003077,M72872,9781588097187,2024-08-24,2024-08-26,BR010
TXN003078,M96431,9780293554596,2025-07-17,2025-07-25,BR015
TXN003079,M46718,9781596757790,2024-12-30,2025-01-03,BR010
TXN003080,M17355,9780379830453,2024-09-19,2024-10-04,BR005
TXN003081,M47255,9781451160895,2025-09-28,2025-10-01,BR003
TXN003082,M52538,9781015221338,2024-07-16,2024-07-21,BR012
TXN003083,M29715,9780083476121,2025-02-15,2025-02-18,BR010
TXN003084,M67443,9780746113998,2025-04-17,2025-05-09,BR010
TXN003085,M44172,9780715603383,2025-02-19,2025-02-20,BR014
TXN003086,M28411,9780858986817,2024-11-16,2024-12-09,BR002
TXN003087,M51151,9780976309000,2024-09-21,2024-10-06,BR006
TXN003088,M38155,9781999445744,2025-07-10,2025-07-22,BR008
TXN003089,M53648,9781107692626,2024-07-21,2024-08-10,BR012
TXN003090,M13032,9781347591604,2025-08-28,2025-09-10,BR011
TXN003091,M73747,9780598398598,2025-04-07,2025-05-07,BR014
TXN003092,M77143,9781585783755,2024-08-13,2024-08-15,BR010
TXN003093,M76088,9781784340735,2023-11-24,2023-12-10,BR006
TXN003095,M19902,9781922338549,2023-10-23,2023-11-10,BR009
TXN003096,M30738,9781999528508,2025-03-29,2025-04-17,BR014
TXN003097,M71400,9780265327357,2025-03-04,2025-03-29,BR004
TXN003098,M99647,9780497249038,2024-01-24,2024-02-22,BR005
TXN003099,M29949,9780477146951,2025-07-22,2025-08-10,BR002
TXN003100,M54539,9781555702007,2024-08-09,2024-09-05,BR013
TXN003101,M66675,9781136445941,2025-05-20,2025-05-21,BR007
TXN003103,M52255,9781507612224,2025-08-06,2025-08-25,BR005
TXN003104,M98413,9780564468539,2025-02-15,2025-03-09,BR009
TXN003105,M36257,9781555950262,2024-03-17,2024-04-15,BR010
TXN003106,M85609,9781077789432,2024-03-31,2024-04-10,BR013
TXN003107,M33800,9781639904600,2023-11-04,2023-12-02,BR009
TXN003108,M15171,9780696269028,2025-09-05,2025-09-08,BR009
TXN003109,M52920,9780097550619,2024-09-12,2024-09-19,BR015
TXN003110,M36437,9781701512009,2024-03-13,2024-03-21,BR007
TXN003111,M38473,9781490769721,2025-10-08,2025-09-08,BR001
